city,mode,metric,jobs,fun,threshold,ac_mean,ac_median,wt_mean,wt_median
for,walk,pfca,abs,gaussian,60,37.32224697771635,23.900294988740825,39.81967096628506,24.95045867865163
for,walk,pfca,rel,binary,15,5.20996769585941e-6,1.824171148265878e-6,3.967459473568932e-6,1.82338200130712e-6
for,walk,pfca,rel,binary,30,1.7086612910323747e-5,8.841556565154982e-6,1.6745198182041697e-5,8.93103052248327e-6
for,walk,pfca,rel,binary,45,3.6515064283961216e-5,2.099608021671725e-5,3.851681801887375e-5,2.19611997673468e-5
for,walk,pfca,rel,binary,60,6.382247203039319e-5,4.089564500167968e-5,6.801104564985611e-5,4.27643940847006e-5
for,walk,pfca,rel,gaussian,15,7.550744286516463e-5,4.1368397925550964e-5,7.996220405264481e-5,4.4130752034616505e-5
for,walk,pfca,rel,gaussian,30,6.741447827971447e-5,4.111582537453527e-5,7.200941942372726e-5,4.35196323966316e-5
for,walk,pfca,rel,gaussian,45,6.648254980366596e-5,4.217567213477468e-5,7.097135065282781e-5,4.396503172537236e-5
for,walk,pfca,rel,gaussian,60,6.625478326069714e-5,4.2428015261010427e-5,7.068823243570204e-5,4.429227514077695e-5
goi,walk,2sfca,abs,binary,15,14.360445857985566,1.7711944531988655,3.236930538126864,1.35875
goi,walk,2sfca,abs,binary,30,56.04835872228902,9.40031545741325,13.661142381215686,6.28280961182994
goi,walk,2sfca,abs,binary,45,133.76508087828526,24.41565452091768,31.6418758004431,15.266253869969
goi,walk,2sfca,abs,binary,60,246.75296517843088,47.320390062293164,57.05319561830731,29.59
goi,walk,2sfca,abs,gaussian,15,143312.5027886193,25848.921089999832,29574.712633507083,16791.7686451506
goi,walk,2sfca,abs,gaussian,30,908.4161528453235,172.4374681556937,200.8227966483134,110.163360819146
goi,walk,2sfca,abs,gaussian,45,434.03628576722485,83.51016019011047,97.73959345599546,52.3735488298978
goi,walk,2sfca,abs,gaussian,60,343.21167040468066,66.04363762644138,77.80566643212006,40.9079098784028
goi,walk,2sfca,rel,binary,15,3.593462368154696e-5,4.432119084043034e-6,8.099879482934996e-6,3.40004554246835e-6
goi,walk,2sfca,rel,binary,30,1.402516814987201e-4,2.3522723583274525e-5,3.418473321676385e-5,1.57216845003715e-5
goi,walk,2sfca,rel,binary,45,3.3472483310258134e-4,6.109610842339902e-5,7.917852347424748e-5,3.8201257347399e-5
goi,walk,2sfca,rel,binary,60,6.1745819271078e-4,1.1841139378043316e-4,1.4276611845122407e-4,7.4044046072963e-5
goi,walk,2sfca,rel,gaussian,15,0.35861566608016804,0.0646826192674665,0.07400579198479353,0.0420186039610703
goi,walk,2sfca,rel,gaussian,30,0.002273160103910205,4.3149604044695104e-4,5.025255967397433e-4,2.75665460089399e-4
goi,walk,2sfca,rel,gaussian,45,0.0010861035059373486,2.0897026524761955e-4,2.445770517407369e-4,1.31056081871089e-4
goi,walk,2sfca,rel,gaussian,60,8.588300350193572e-4,1.652632020019703e-4,1.946957198390501e-4,1.02365230273237e-4
goi,walk,bfca,abs,binary,15,105.11210707203414,12.980324074074074,35.040414082571246,12.9527027027027
goi,walk,bfca,abs,binary,30,1772.0447171166659,239.7409217877095,615.4369527785105,241.352459016393
goi,walk,bfca,abs,binary,45,9961.97140395938,1350.918918918919,3270.383367849439,1275.8207253886
goi,walk,bfca,abs,binary,60,32690.72516929559,4730.4079148653145,10458.962303854847,4484.41304347826
goi,walk,bfca,abs,gaussian,15,1832291.3075332271,324481.7620315949,608245.0509598838,312487.411909024
goi,walk,bfca,abs,gaussian,30,48666.4446405085,7706.386158627046,15583.985340051493,7070.23896169199
goi,walk,bfca,abs,gaussian,45,37628.9360903155,5680.724184507679,11968.883660634783,5247.95164358502
goi,walk,bfca,abs,gaussian,60,36057.59725728216,5349.56423907574,11448.118404512064,4980.82977010363
goi,walk,bfca,rel,binary,15,2.6302553899519836e-4,3.248109880982534e-5,8.768279941688437e-5,3.2411980928973e-5
goi,walk,bfca,rel,binary,30,0.004434246727865399,5.999117221501788e-4,0.0015400284584838125,6.03944325624629e-4
goi,walk,bfca,rel,binary,45,0.02492817403218346,0.0033804495665180753,0.008183589616941395,0.00319252884662098
goi,walk,bfca,rel,binary,60,0.08180309430868182,0.011837057843602446,0.026171810973369788,0.0112214966543258
goi,walk,bfca,rel,gaussian,15,4.585003784862452,0.8119615592329719,1.5220319221671303,0.78194769599908
goi,walk,bfca,rel,gaussian,30,0.12177967114461359,0.01928394767777714,0.03899632742545297,0.0176920952830815
goi,walk,bfca,rel,gaussian,45,0.0941601445605915,0.014215066010323824,0.0299501376549502,0.0131321248153529
goi,walk,bfca,rel,gaussian,60,0.09022813087524657,0.01338639340954375,0.028647009347496703,0.0124636968225461
goi,walk,cumulative,abs,binary,15,1319.764779874214,429.5,2105.9228415652888,995
goi,walk,cumulative,abs,binary,30,5321.702516476932,1756,8806.634636577639,4126
goi,walk,cumulative,abs,binary,45,12188.652946402131,4314,20019.740225177233,9986
goi,walk,cumulative,abs,binary,60,21795.141514973577,8369,35616.55546862331,20291
goi,walk,cumulative,rel,binary,15,0.003302491523030761,0.0010747522064324983,0.0052697211188565555,0.00248982175879007
goi,walk,cumulative,rel,binary,30,0.013316674089781051,0.004394097495914941,0.022037136220970154,0.0103246277153446
goi,walk,cumulative,rel,binary,45,0.030500073684716328,0.010795066399417455,0.05009606514368957,0.0249883015912338
goi,walk,cumulative,rel,binary,60,0.05453871113556786,0.020942028441521727,0.08912449726525813,0.050774847545335997
goi,walk,gravity,abs,gaussian,15,2563.062799783983,839.8375572773767,4321.59946316341,2145.62839227056
goi,walk,gravity,abs,gaussian,30,9369.673743046116,3461.348675863301,15477.644029240297,8201.87117049043
goi,walk,gravity,abs,gaussian,45,14658.934649270139,5586.559717695313,24058.932049841573,13357.1599172245
goi,walk,gravity,abs,gaussian,60,17563.916481738535,6783.2719029388945,28759.641320390427,16106.9449275674
goi,walk,gravity,rel,gaussian,15,0.0064136377166307155,0.0021015535919179052,0.010814082790110304,0.00536907764558091
goi,walk,gravity,rel,gaussian,30,0.023446047797186165,0.008661448490375527,0.038730226008854,0.0205238163850051
goi,walk,gravity,rel,gaussian,45,0.036681542161240706,0.013979435117485338,0.06020346986024862,0.0334240677362254
goi,walk,gravity,rel,gaussian,60,0.043950775302315746,0.016974008019825723,0.07196621179347348,0.0403049466816991
goi,walk,pfca,abs,binary,15,3.6570770159118298,0.9396481794784804,3.340614868834997,1.66157258628869
goi,walk,pfca,abs,binary,30,10.263718539193095,4.125560207200362,13.993785839088577,7.86271658505501
goi,walk,pfca,abs,binary,45,21.58148152760405,9.253408162657678,32.66545663876178,20.7539728354512
goi,walk,pfca,abs,binary,60,38.84139453944902,17.9714003028439,60.276746039837484,40.8230737059518
goi,walk,pfca,abs,gaussian,15,46.119918289896006,19.429146969600648,72.44501721893474,43.9890789956438
goi,walk,pfca,abs,gaussian,30,40.52652174396168,17.79651445879939,63.82922798199821,43.025930425732
goi,walk,pfca,abs,gaussian,45,40.254229944901276,18.402223958290758,62.99883693549361,41.9861069445056
goi,walk,pfca,abs,gaussian,60,40.25552395676131,18.409559716250158,62.81914648313723,42.5145621780309
goi,walk,pfca,rel,binary,15,9.151226058078733e-6,2.351313048113567e-6,8.359332249410067e-6,4.15780862226199e-6
goi,walk,pfca,rel,binary,30,2.568324597485429e-5,1.0323527207121545e-5,3.5017118060312686e-5,1.96751385293161e-5
goi,walk,pfca,rel,binary,45,5.400406260739153e-5,2.3155112549096227e-5,8.173986402010321e-5,5.19333599467783e-5
goi,walk,pfca,rel,binary,60,9.719411986539703e-5,4.4970435688389166e-5,1.5083251642115643e-4,1.02152941883186e-4
goi,walk,pfca,rel,gaussian,15,1.1540741313749072e-4,4.861820389913757e-5,1.8128158812826648e-4,1.1007534274622e-4
goi,walk,pfca,rel,gaussian,30,1.0141086999617563e-4,4.453281299511642e-5,1.5972201073000125e-4,1.07665223885603e-4
goi,walk,pfca,rel,gaussian,45,1.0072950512578299e-4,4.6048500122090744e-5,1.5764409545774837e-4,1.05063238831474e-4
goi,walk,pfca,rel,gaussian,60,1.0073274317491389e-4,4.6066856634437e-5,1.5719445003249837e-4,1.06385610026427e-4
gua,walk,2sfca,abs,binary,15,28.99932154972617,1.756544223860143,2.2279397182065077,0.851573187414501
gua,walk,2sfca,abs,binary,30,110.09018151130424,8.259786476868328,9.283529187438498,3.8719723183391
gua,walk,2sfca,abs,binary,45,244.16521642279858,19.924705293037235,21.216157091474305,9.66196631414023
gua,walk,2sfca,abs,binary,60,428.2198654685375,38.07120499977075,37.96562789686122,17.2291262135922
gua,walk,2sfca,abs,gaussian,15,268652.72807962715,20440.128086472294,21472.847537051934,10111.2616058113
gua,walk,2sfca,abs,gaussian,30,1555.33750812453,137.34649761592024,134.97031670733543,62.6761175954569
gua,walk,2sfca,abs,gaussian,45,746.1251655230085,68.11942160135655,65.45789614972145,30.0813230645525
gua,walk,2sfca,abs,gaussian,60,592.0887086402716,53.520529208393775,52.08306005315327,23.8245677496227
gua,walk,2sfca,rel,binary,15,9.735138141393154e-5,5.8967588746593225e-6,7.479244261023651e-6,2.85875054103289e-6
gua,walk,2sfca,rel,binary,30,3.695752409882546e-4,2.772829089564805e-5,3.116501843824085e-5,1.29982990581507e-5
gua,walk,2sfca,rel,binary,45,8.196681798652444e-4,6.688768843148899e-5,7.122312146538844e-5,3.24354404720653e-5
gua,walk,2sfca,rel,binary,60,0.0014375438191119919,1.2780590030236953e-4,1.2745147556880124e-4,5.78385682082973e-5
gua,walk,2sfca,rel,gaussian,15,0.9018733129437636,0.06861797446135663,0.07208483712414585,0.0339437349758506
gua,walk,2sfca,rel,gaussian,30,0.005221303357776475,4.610753135154414e-4,4.530984202097314e-4,2.10405151000416e-4
gua,walk,2sfca,rel,gaussian,45,0.002504759135375327,2.2867844624015654e-4,2.197436448193467e-4,1.00983685086267e-4
gua,walk,2sfca,rel,gaussian,60,0.001987655249343775,1.796696327363219e-4,1.748440161175806e-4,7.99796153174994e-5
gua,walk,bfca,abs,binary,15,201.5919941810953,12.86349152542373,21.183947784348334,7.66515837104072
gua,walk,bfca,abs,binary,30,2915.423928140427,234.76363636363635,338.7584613788188,140.535425101215
gua,walk,bfca,abs,binary,45,13562.890678187932,1202.5060956522661,1657.7117141374952,729.426433915212
gua,walk,bfca,abs,binary,60,40148.374451310374,3895.4206283588264,4882.534063826838,2300.57236126224
gua,walk,bfca,abs,gaussian,15,2507635.24975232,285363.3406122409,311527.02561663993,169930.921566962
gua,walk,bfca,abs,gaussian,30,60121.41425116131,6245.207453703461,7409.011735935576,3701.96106978023
gua,walk,bfca,abs,gaussian,45,46483.71622334693,4736.018105651782,5651.684799083574,2735.83508070071
gua,walk,bfca,abs,gaussian,60,44575.936884850234,4482.675196869363,5394.426120914101,2560.47620733862
gua,walk,bfca,rel,binary,15,6.767489053792773e-4,4.3183033356800256e-5,7.111499408945235e-5,2.57321108322419e-5
gua,walk,bfca,rel,binary,30,0.009787144375947694,7.881068619680759e-4,0.0011372198526898776,4.71780615547764e-4
gua,walk,bfca,rel,binary,45,0.04553093220555699,0.004036840288476571,0.005564975893681396,0.00244870111391121
gua,walk,bfca,rel,binary,60,0.13477900535213616,0.013077015567718956,0.016390777801441634,0.00772307369424318
gua,walk,bfca,rel,gaussian,15,8.418188516136603,0.957971218942474,1.0458033040376253,0.570461965157332
gua,walk,bfca,rel,gaussian,30,0.20182895382133695,0.020965303336220802,0.024872220757598037,0.0124275674334562
gua,walk,bfca,rel,gaussian,45,0.15604689164318516,0.015898920400465224,0.018972834297638918,0.00918426053417185
gua,walk,bfca,rel,gaussian,60,0.14964243305207156,0.015048442498797727,0.018109211069158367,0.00859557681149517
gua,walk,cumulative,abs,binary,15,1716.2900662251657,1011.5,1863.1438639464193,1434
gua,walk,cumulative,abs,binary,30,6550.123961661342,4333,7857.554454250672,5971
gua,walk,cumulative,abs,binary,45,14102.427409261578,9923.5,18079.102174097425,13746
gua,walk,cumulative,abs,binary,60,23964.913686806412,18286.5,31465.934458175772,24337
gua,walk,cumulative,rel,binary,15,0.005761624752755832,0.003395628485009215,0.006254616288765788,0.00481397058576689
gua,walk,cumulative,rel,binary,30,0.02198891498226264,0.014545979461734977,0.02637798885552607,0.020044782683134
gua,walk,cumulative,rel,binary,45,0.04734216927203492,0.033313414998506125,0.060691956822300795,0.046145634359799
gua,walk,cumulative,rel,binary,60,0.08045075981780234,0.06138819603669897,0.10563185699813608,0.081699862026366
gua,walk,gravity,abs,gaussian,15,3122.4234925015126,2057.8923114196677,3833.6407767036326,2912.31172471165
gua,walk,gravity,abs,gaussian,30,10664.87425251315,7868.7762316150465,13775.68983978193,10619.0460250133
gua,walk,gravity,abs,gaussian,45,16377.04831661567,12154.890182296509,21393.539667125184,16575.3163698551
gua,walk,gravity,abs,gaussian,60,19499.619067571963,14713.765320464796,25565.20043876498,19859.9225545096
gua,walk,gravity,rel,gaussian,15,0.01048204661730113,0.006908391252336211,0.01286961920184647,0.00977669663831654
gua,walk,gravity,rel,gaussian,30,0.0358022252109491,0.026415660617138428,0.04624530382660954,0.0356483788098457
gua,walk,gravity,rel,gaussian,45,0.054978123345795736,0.04080424254588717,0.07181859880263453,0.0556437137059015
gua,walk,gravity,rel,gaussian,60,0.06546066431307582,0.04939444453179536,0.08582295880854221,0.0666702113061489
gua,walk,pfca,abs,binary,15,7.738742923447456,0.9380398932634053,2.290959447048338,1.10894996638612
gua,walk,pfca,abs,binary,30,12.670778178881937,4.40381054638116,9.018315006631381,5.89057231558528
gua,walk,pfca,abs,binary,45,19.897059579854474,11.045586427912072,20.034259345733535,14.347778966098
gua,walk,pfca,abs,binary,60,30.093144969066188,20.200774263985828,34.58983132684569,26.2269461998932
gua,walk,pfca,abs,gaussian,15,136.57525396181777,22.927436484081586,51.34411034286303,32.6867484775646
gua,walk,pfca,abs,gaussian,30,34.084155250605306,20.70469601398975,37.22233966547546,28.1182432029147
gua,walk,pfca,abs,gaussian,45,32.175551499806886,21.13965723238918,36.36083211903573,28.2238073207533
gua,walk,pfca,abs,gaussian,60,31.705747400665448,21.25963620429963,36.198669337795984,28.060107568289
gua,walk,pfca,rel,binary,15,2.5979135846783658e-5,3.1490212374100077e-6,7.690802922786254e-6,3.72277023658993e-6
gua,walk,pfca,rel,binary,30,4.253609027330172e-5,1.478369207501321e-5,3.0274688406627372e-5,1.97747851189403e-5
gua,walk,pfca,rel,binary,45,6.679488114412194e-5,3.708028463494752e-5,6.725546387586245e-5,4.81658200236268e-5
gua,walk,pfca,rel,binary,60,1.010233714883568e-4,6.781445824026825e-5,1.1611884977271509e-4,8.80444543659532e-5
gua,walk,pfca,rel,gaussian,15,4.584862310431201e-4,7.696792527294806e-5,1.7236334514847447e-4,1.0973015740262e-4
gua,walk,pfca,rel,gaussian,30,1.1442128369395134e-4,6.950613500599145e-5,1.2495624008579024e-4,9.43935813823369e-5
gua,walk,pfca,rel,gaussian,45,1.0801405753200715e-4,7.096630970008083e-5,1.220641396757644e-4,9.47479625247273e-5
gua,walk,pfca,rel,gaussian,60,1.0643691449550814e-4,7.136908183514879e-5,1.2151975553420635e-4,9.41984187358426e-5
mac,walk,2sfca,abs,binary,15,11.12474767068807,1.0667116360104227,1.7054901363763733,0.612820512820513
mac,walk,2sfca,abs,binary,30,40.05931394370959,5.857142857142858,6.954491600151288,3.16835217132659
mac,walk,2sfca,abs,binary,45,97.89783815775972,14.543530985709491,15.170087225615237,8.44528301886792
mac,walk,2sfca,abs,binary,60,181.31648518629387,27.307366482504605,25.650772879959817,15.6349583828775
mac,walk,2sfca,abs,gaussian,15,98131.96648662936,12534.44223352827,11898.538267726297,6878.93753056765
mac,walk,2sfca,abs,gaussian,30,654.2494275042164,93.18204270688287,85.75566832058749,50.3527675893136
mac,walk,2sfca,abs,gaussian,45,314.8196508002212,46.43497639284563,42.79261137989113,25.5236382366015
mac,walk,2sfca,abs,gaussian,60,249.48694010571822,36.88083200275453,34.399841026575366,20.7960383672167
mac,walk,2sfca,rel,binary,15,6.257381160883348e-5,5.999975453693894e-6,9.592938343718702e-6,3.4469559629021e-6
mac,walk,2sfca,rel,binary,30,2.2532321973445373e-4,3.294490486957835e-5,3.911720608006979e-5,1.78211567352131e-5
mac,walk,2sfca,rel,binary,45,5.506498720808147e-4,8.180357837911587e-5,8.532779423360241e-5,4.75025199895826e-5
mac,walk,2sfca,rel,binary,60,0.001019858060737594,1.5359683261058016e-4,1.4427892454951354e-4,8.79425735596589e-5
mac,walk,2sfca,rel,gaussian,15,0.5519667830235754,0.07050297680091948,0.06692618242002349,0.0386922340936162
mac,walk,2sfca,rel,gaussian,30,0.0036799828305053065,5.241247494565538e-4,4.8235332546200206e-4,2.83221218708524e-4
mac,walk,2sfca,rel,gaussian,45,0.001770778637239272,2.6118466241911975e-4,2.4069730676144988e-4,1.43563825253965e-4
mac,walk,2sfca,rel,gaussian,60,0.0014032991355096476,2.0744508568028153e-4,1.934901568547319e-4,1.16972305846448e-4
mac,walk,bfca,abs,binary,15,72.27198064468121,6.174599464220782,14.692853092573102,4.50660792951542
mac,walk,bfca,abs,binary,30,988.2106760475608,126.72263868065967,239.9291868719733,98.3428571428571
mac,walk,bfca,abs,binary,45,5448.131898048538,752.8170901496694,1109.7148250856728,590.4704
mac,walk,bfca,abs,binary,60,17312.22931137812,2439.6377813673907,3110.7272077498283,1814.6987704918
mac,walk,bfca,abs,gaussian,15,873955.0251013312,140440.10265896778,175141.76693361058,102696.055965196
mac,walk,bfca,abs,gaussian,30,24913.111427277858,3680.6763550393757,4554.324022196638,2668.78272191176
mac,walk,bfca,abs,gaussian,45,19575.466736788512,2795.084193962254,3520.6055364526237,2086.0850488
mac,walk,bfca,abs,gaussian,60,18847.77523557723,2676.068167368971,3374.6748143322857,1975.56865903006
mac,walk,bfca,rel,binary,15,4.0651108998841984e-4,3.473051569989078e-5,8.264347638494091e-5,2.53484972355271e-5
mac,walk,bfca,rel,binary,30,0.005558427975473664,7.127818764169263e-4,0.0013495392599640764,5.53152988102872e-4
mac,walk,bfca,rel,binary,45,0.03064432462650905,0.004234400291078428,0.006241857205211169,0.00332124239253935
mac,walk,bfca,rel,binary,60,0.09737678620014018,0.013722327862527932,0.017497031305894886,0.0102072085006232
mac,walk,bfca,rel,gaussian,15,4.9157696618481275,0.7899390427759654,0.9851268768835035,0.577638599019025
mac,walk,bfca,rel,gaussian,30,0.14012977077653954,0.02070284699042318,0.025616887843793314,0.0150112085423585
mac,walk,bfca,rel,gaussian,45,0.1101069079499427,0.015721621466044874,0.019802490277370677,0.0117336857165356
mac,walk,bfca,rel,gaussian,60,0.10601383256036602,0.015052187277788863,0.018981667928477417,0.0111120597742795
mac,walk,cumulative,abs,binary,15,1472.344761904762,592.5,1836.5834089018624,962
mac,walk,cumulative,abs,binary,30,5722.37399103139,2706,7954.333974235305,4839
mac,walk,cumulative,abs,binary,45,12255.387323943662,6910,17645.2499610454,13196
mac,walk,cumulative,abs,binary,60,20507.23432055749,14813.5,29581.970896741233,23112
mac,walk,cumulative,rel,binary,15,0.008281556263737088,0.0033326583645506393,0.01033030389851767,0.00541099974126197
mac,walk,cumulative,rel,binary,30,0.03218686505704268,0.0152205460497452,0.04474105933107953,0.0272181161621275
mac,walk,cumulative,rel,binary,45,0.06893336552902739,0.03886695240345134,0.09924994072112203,0.0742240671368949
mac,walk,cumulative,rel,binary,60,0.11534785821469344,0.08332208385362175,0.16639089071547383,0.129998987546826
mac,walk,gravity,abs,gaussian,15,2764.759825532572,1310.3957299049682,3901.8772669451914,2450.8715082709
mac,walk,gravity,abs,gaussian,30,9256.060047725685,5791.723805366028,13332.376770020182,9885.94476852515
mac,walk,gravity,abs,gaussian,45,14076.598477779833,9620.681888042618,20291.176750890412,15966.3434325066
mac,walk,gravity,abs,gaussian,60,16691.878938078138,11809.73495816316,24054.242143945823,19040.1032614845
mac,walk,gravity,rel,gaussian,15,0.015551054782337034,0.0073706350888425864,0.02194704457575507,0.0137855146539711
mac,walk,gravity,rel,gaussian,30,0.052062929857951044,0.03257693972172178,0.07499115099063021,0.0556058675515797
mac,walk,gravity,rel,gaussian,45,0.07917720449180382,0.05411383285547016,0.11413259059144372,0.0898065282559177
mac,walk,gravity,rel,gaussian,60,0.09388747673089072,0.06642668690539841,0.1352988544876752,0.107095627673071
mac,walk,pfca,abs,binary,15,2.180069674000148,0.5513020262487336,1.665126163297392,0.73189571262364606
mac,walk,pfca,abs,binary,30,5.584326617240749,2.822161355147509,6.805229925891966,4.70217710248677
mac,walk,pfca,abs,binary,45,11.140681131964605,7.06811884781985,14.95753577140113,12.5633219730463
mac,walk,pfca,abs,binary,60,18.61110665075905,14.028542677076576,25.405123619583335,23.862593363308
mac,walk,pfca,abs,gaussian,15,24.163560762859838,13.32880509543094,31.67090572710898,23.8469176500826
mac,walk,pfca,abs,gaussian,30,19.892391346540393,13.442961766878504,26.958622219696593,24.3345081161023
mac,walk,pfca,abs,gaussian,45,19.421668038029104,14.122640198440855,26.464406906348806,24.5348484688725
mac,walk,pfca,abs,gaussian,60,19.315727771324195,14.200952218067048,26.359994077857987,24.778024398656
mac,walk,pfca,rel,binary,15,1.2262324783729588e-5,3.100930479614445e-6,9.365901495603657e-6,4.11672298506995e-6
mac,walk,pfca,rel,binary,30,3.141038449169647e-5,1.5873923453745006e-5,3.8277647991922686e-5,2.64485229573013e-5
mac,walk,pfca,rel,binary,45,6.266343318351618e-5,3.975632978873393e-5,8.413224759767998e-5,7.06654178228109e-5
mac,walk,pfca,rel,binary,60,1.0468263333872775e-4,7.89069031142867e-5,1.4289721136413066e-4,1.3422087995291e-4
mac,walk,pfca,rel,gaussian,15,1.3591374328045987e-4,7.497106125021623e-5,1.7814060571197385e-4,1.34132708143963e-4
mac,walk,pfca,rel,gaussian,30,1.1188952643369216e-4,7.561316282991071e-5,1.5163523685608876e-4,1.36875277671483e-4
mac,walk,pfca,rel,gaussian,45,1.0924183027926329e-4,7.943617719303464e-5,1.4885540428576384e-4,1.38002140038431e-4
mac,walk,pfca,rel,gaussian,60,1.0864594383879605e-4,7.987666193101284e-5,1.482681092878966e-4,1.39369941382651e-4
man,walk,2sfca,abs,binary,15,14.792563453937825,1.0230263157894737,1.5813278992109796,0.570623916811092
man,walk,2sfca,abs,binary,30,54.476737289544964,5.7872638208537435,6.952508544628546,3.12626262626263
man,walk,2sfca,abs,binary,45,126.18812616832007,15.244318181818182,16.27892069533105,7.66091051805337
man,walk,2sfca,abs,binary,60,237.96961970921652,28.733730096260928,29.376611289680802,14.2595479345284
man,walk,2sfca,abs,gaussian,15,155817.59897041274,16081.994612801478,16220.771258923238,7311.53590217971
man,walk,2sfca,abs,gaussian,30,903.6113605643045,107.2082755156018,105.0579035867975,50.7752491086196
man,walk,2sfca,abs,gaussian,45,424.762749179685,51.50398616189418,50.832719322565794,24.819191713968
man,walk,2sfca,abs,gaussian,60,333.98604521344726,40.54939537256223,40.38903214836066,19.5280686287131
man,walk,2sfca,rel,binary,15,4.145258845732252e-5,2.8667843123662935e-6,4.431289737319022e-6,1.59903578991773e-6
man,walk,2sfca,rel,binary,30,1.526579066835128e-4,1.6217409930794703e-5,1.9482727002924286e-5,8.7605963942291e-6
man,walk,2sfca,rel,binary,45,3.53611764353365e-4,4.2718522037853416e-5,4.561774585008211e-5,2.14678525396964e-5
man,walk,2sfca,rel,binary,60,6.668524182349035e-4,8.051934285987564e-5,8.232086222606044e-5,3.9958941123225e-5
man,walk,2sfca,rel,gaussian,15,0.43664120993236116,0.04506590803772254,0.04545479609063412,0.0204888145105987
man,walk,2sfca,rel,gaussian,30,0.0025321527246761418,3.004253142469681e-4,2.9439941597230666e-4,1.42285379520028e-4
man,walk,2sfca,rel,gaussian,45,0.0011902950755339984,1.4432748920960666e-4,1.4244642592247775e-4,6.95497939330204e-5
man,walk,2sfca,rel,gaussian,60,9.359152743087452e-4,1.1362989273672004e-4,1.1318051350929837e-4,5.47226986555131e-5
man,walk,bfca,abs,binary,15,80.29610011851702,6.111111111111112,13.4808390897466,4.6844262295082
man,walk,bfca,abs,binary,30,1189.2536548170924,133.24069478908189,244.98201910491306,104.710239651416
man,walk,bfca,abs,binary,45,6399.332545308909,712.4760994263862,1305.2514665815902,568.630359212051
man,walk,bfca,abs,binary,60,21785.838150987616,2401.7245742092455,4138.376095993047,1821.90015440041
man,walk,bfca,abs,gaussian,15,1259167.4585047865,154836.621984377,249775.0652406481,115053.593234101
man,walk,bfca,abs,gaussian,30,32366.95795184947,3780.854995825108,6235.655132498373,2854.41973495668
man,walk,bfca,abs,gaussian,45,25167.170650219163,2841.625928669661,4775.052049169587,2160.34646183035
man,walk,bfca,abs,gaussian,60,24168.44478540457,2698.8010358256656,4561.558993481024,2045.25431599301
man,walk,bfca,rel,binary,15,2.2501043874547652e-4,1.7124913791627162e-5,3.7776797550115874e-5,1.31269737834924e-5
man,walk,bfca,rel,binary,30,0.003332596306110584,3.7337488556719644e-4,6.865029748915192e-4,2.93425171712365e-4
man,walk,bfca,rel,binary,45,0.017932584790205854,0.0019965422914808148,0.0036576521740807615,0.00159344932595046
man,walk,bfca,rel,binary,60,0.06104955276229173,0.006730253392019855,0.01159680008965279,0.00510543541326424
man,walk,bfca,rel,gaussian,15,3.5285128651827393,0.43389225871678133,0.699934329743588,0.322409923453785
man,walk,bfca,rel,gaussian,30,0.09070058693825074,0.010594933504715102,0.017473918349184887,0.00799882230865947
man,walk,bfca,rel,gaussian,45,0.07052492090686459,0.007962970754703341,0.01338093076787375,0.00605384949581861
man,walk,bfca,rel,gaussian,60,0.06772623274272342,0.007562738467516683,0.012782668012164674,0.00573133153800004
man,walk,cumulative,abs,binary,15,1186.0046908315564,548,1411.2171168031168,859
man,walk,cumulative,abs,binary,30,4756.900967117988,2813,6425.9081895564705,4539
man,walk,cumulative,abs,binary,45,10745.149459560194,7393,15177.148995316087,11018
man,walk,cumulative,abs,binary,60,18913.27507267442,12856.5,27225.102736490397,20145
man,walk,cumulative,rel,binary,15,0.0033234918687745905,0.0015356377240055485,0.003954595330885421,0.0024071401549649
man,walk,cumulative,rel,binary,30,0.013330066741724197,0.007882753499320452,0.018007056618392542,0.0127194518782138
man,walk,cumulative,rel,binary,45,0.030110687701055593,0.02071709798097266,0.04253029660594944,0.030875285480097
man,walk,cumulative,rel,binary,60,0.0529998881133077,0.03602723795379076,0.07629177883591486,0.0564514999089266
man,walk,gravity,abs,gaussian,15,2175.209699721844,1244.746335146552,3108.89909213471,2235.90203301733
man,walk,gravity,abs,gaussian,30,8071.248906875276,5409.863173075263,11679.0670284289,8616.34513831031
man,walk,gravity,abs,gaussian,45,12681.533491120506,8711.471331592713,18334.84425461584,13473.4011278169
man,walk,gravity,abs,gaussian,60,15219.356403925687,10415.89788475568,21988.706884443178,16188.5438921681
man,walk,gravity,rel,gaussian,15,0.006095500132327819,0.0034881011479355813,0.008711939281037704,0.0062655757465002
man,walk,gravity,rel,gaussian,30,0.022617726827073394,0.015159835712194767,0.03272776625920584,0.024145227440586
man,walk,gravity,rel,gaussian,45,0.03553693654599349,0.024411795635742004,0.05137897536707021,0.0377559544571797
man,walk,gravity,rel,gaussian,60,0.04264857268057247,0.029188039637263536,0.061618043419436976,0.0453644866743302
man,walk,pfca,abs,binary,15,6.187987959425593,0.4488031130346488,1.6050464162375788,0.635970181338666
man,walk,pfca,abs,binary,30,9.033497320484658,2.913029632018757,6.677145028991878,3.9180536811195
man,walk,pfca,abs,binary,45,16.411417680331237,7.221683362930931,15.398790221043493,9.76350210688149
man,walk,pfca,abs,binary,60,23.912867216737578,14.333561388653433,27.723499386663065,18.668561491322
man,walk,pfca,abs,gaussian,15,52.94286316207128,16.653175187712986,40.16141628967796,23.4504379811933
